2, ExtendedComboBoxModel, NOMNAMM, 14.0, 1, 
4436, Tools.NameMnemonicHolder, WMCNAMM, 1.0, 4231, 
4436, Tools.NameMnemonicHolder, WMC, 4.0, 4231, 
4436, Tools.NameMnemonicHolder, NOA, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, CFNAMM, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, FANOUT, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, NOII, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, TCC, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, CBO, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, LOCNAMM, 4.0, 4231, 
4436, Tools.NameMnemonicHolder, AMWNAMM, 1.0, 4231, 
4436, Tools.NameMnemonicHolder, RFC, 4.0, 4231, 
4436, Tools.NameMnemonicHolder, NOCS, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, WOC, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, ATFD, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, AMW, 1.0, 4231, 
4436, Tools.NameMnemonicHolder, LCOM5, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, NOAM, 3.0, 4231, 
4436, Tools.NameMnemonicHolder, NOPA, 0.0, 4231, 
4436, Tools.NameMnemonicHolder, NOC, 0.0, 4231, 
4441, Tools.ButtonHolder, NOMNAMM, 2.0, 4231, 
4441, Tools.ButtonHolder, NOM, 5.0, 4231, 
4441, Tools.ButtonHolder, LOC, 37.0, 4231, 
4441, Tools.ButtonHolder, WMCNAMM, 2.0, 4231, 
4441, Tools.ButtonHolder, WMC, 5.0, 4231, 
4441, Tools.ButtonHolder, NOA, 1.0, 4231, 
4441, Tools.ButtonHolder, CFNAMM, 0.0, 4231, 
4441, Tools.ButtonHolder, FANOUT, 0.0, 4231, 
4441, Tools.ButtonHolder, NOII, 1.0, 4231, 
4441, Tools.ButtonHolder, TCC, 1.0, 4231, 
4441, Tools.ButtonHolder, CBO, 0.0, 4231, 
4441, Tools.ButtonHolder, LOCNAMM, 22.0, 4231, 
4441, Tools.ButtonHolder, AMWNAMM, 1.0, 4231, 
4441, Tools.ButtonHolder, DIT, 1.0, 4231, 
4441, Tools.ButtonHolder, RFC, 5.0, 4231, 
4441, Tools.ButtonHolder, NOCS, 0.0, 4231, 
4441, Tools.ButtonHolder, WOC, 0.4, 4231, 
4441, Tools.ButtonHolder, ATFD, 0.0, 4231, 
4441, Tools.ButtonHolder, AMW, 1.0, 4231, 
4441, Tools.ButtonHolder, LCOM5, 0.25, 4231, 
4441, Tools.ButtonHolder, NOAM, 3.0, 4231, 
4441, Tools.ButtonHolder, NOPA, 0.0, 4231, 
4441, Tools.ButtonHolder, NMO, 0.0, 4231, 
4441, Tools.ButtonHolder, NIM, 0.0, 4231, 
4441, Tools.ButtonHolder, NOC, 0.0, 4231, 
4447, Tools.ActionHolder, NOMNAMM, 2.0, 4231, 
4447, Tools.ActionHolder, NOM, 5.0, 4231, 
4447, Tools.ActionHolder, LOC, 39.0, 4231, 
4447, Tools.ActionHolder, WMCNAMM, 2.0, 4231, 
4447, Tools.ActionHolder, WMC, 7.0, 4231, 
4447, Tools.ActionHolder, NOA, 1.0, 4231, 
4447, Tools.ActionHolder, CFNAMM, 0.0, 4231, 
4447, Tools.ActionHolder, FANOUT, 0.0, 4231, 
4447, Tools.ActionHolder, NOII, 1.0, 4231, 
4447, Tools.ActionHolder, TCC, 0.5, 4231, 
4447, Tools.ActionHolder, CBO, 0.0, 4231, 
4447, Tools.ActionHolder, LOCNAMM, 22.0, 4231, 
4447, Tools.ActionHolder, AMWNAMM, 1.0, 4231, 
4447, Tools.ActionHolder, DIT, 1.0, 4231, 
4447, Tools.ActionHolder, RFC, 5.0, 4231, 
4447, Tools.ActionHolder, NOCS, 0.0, 4231, 
4447, Tools.ActionHolder, WOC, 0.4, 4231, 
4447, Tools.ActionHolder, ATFD, 0.0, 4231, 
4447, Tools.ActionHolder, AMW, 1.4, 4231, 
4447, Tools.ActionHolder, LCOM5, 0.5, 4231, 
4447, Tools.ActionHolder, NOAM, 3.0, 4231, 
4447, Tools.ActionHolder, NOPA, 0.0, 4231, 
4447, Tools.ActionHolder, NMO, 0.0, 4231, 
4447, Tools.ActionHolder, NIM, 0.0, 4231, 
4447, Tools.ActionHolder, NOC, 0.0, 4231, 
4453, freemind.main.Tools$1, NOMNAMM, 1.0, 4231, 
4453, freemind.main.Tools$1, NOM, 1.0, 4231, 
4453, freemind.main.Tools$1, LOC, 4.0, 4231, 
4453, freemind.main.Tools$1, WMCNAMM, 1.0, 4231, 
4453, freemind.main.Tools$1, WMC, 1.0, 4231, 
4453, freemind.main.Tools$1, NOA, 0.0, 4231, 
4453, freemind.main.Tools$1, CFNAMM, 0.0, 4231, 
4453, freemind.main.Tools$1, FANOUT, 0.0, 4231, 
4453, freemind.main.Tools$1, NOII, 1.0, 4231, 
4453, freemind.main.Tools$1, TCC, 1.0, 4231, 
4453, freemind.main.Tools$1, CBO, 0.0, 4231, 
4453, freemind.main.Tools$1, LOCNAMM, 4.0, 4231, 
4453, freemind.main.Tools$1, AMWNAMM, 1.0, 4231, 
4453, freemind.main.Tools$1, DIT, 1.0, 4231, 
4453, freemind.main.Tools$1, RFC, 1.0, 4231, 
4453, freemind.main.Tools$1, NOCS, 0.0, 4231, 
4453, freemind.main.Tools$1, ATFD, 0.0, 4231, 
4453, freemind.main.Tools$1, AMW, 1.0, 4231, 
4453, freemind.main.Tools$1, LCOM5, 0.0, 4231, 
4453, freemind.main.Tools$1, NOAM, 0.0, 4231, 
4453, freemind.main.Tools$1, NOPA, 0.0, 4231, 
4453, freemind.main.Tools$1, NMO, 0.0, 4231, 
4453, freemind.main.Tools$1, NIM, 0.0, 4231, 
4456, FeedBack, NOMNAMM, 3.0, 4231, 
4456, FeedBack, NOM, 4.0, 4231, 
4456, FeedBack, LOC, 6.0, 4231, 
4456, FeedBack, WMCNAMM, 3.0, 4231, 
4456, FeedBack, WMC, 4.0, 4231, 
4456, FeedBack, NOA, 0.0, 4231, 
4456, FeedBack, CFNAMM, 0.0, 4231, 
4456, FeedBack, FANOUT, 0.0, 4231, 
4456, FeedBack, NOII, 0.0, 4231, 
4456, FeedBack, TCC, 0.0, 4231, 
4456, FeedBack, CBO, 0.0, 4231, 
4456, FeedBack, LOCNAMM, 3.0, 4231, 
4456, FeedBack, AMWNAMM, 1.0, 4231, 
4456, FeedBack, RFC, 4.0, 4231, 
4456, FeedBack, NOCS, 0.0, 4231, 
4456, FeedBack, WOC, 0.0, 4231, 
4456, FeedBack, ATFD, 0.0, 4231, 
4456, FeedBack, AMW, 1.0, 4231, 
4456, FeedBack, LCOM5, 0.0, 4231, 
4456, FeedBack, NOAM, 1.0, 4231, 
4456, FeedBack, NOPA, 0.0, 4231, 
4456, FeedBack, NOC, 0.0, 4231, 
4461, XMLParseException, NOMNAMM, 3.0, 4231, 
4461, XMLParseException, NOM, 3.0, 4231, 
4461, XMLParseException, LOC, 85.0, 4231, 
4461, XMLParseException, WMCNAMM, 5.0, 4231, 
4461, XMLParseException, WMC, 5.0, 4231, 
4461, XMLParseException, NOA, 2.0, 4231, 
4461, XMLParseException, CFNAMM, 0.0, 4231, 
4461, XMLParseException, FANOUT, 0.0, 4231, 
4461, XMLParseException, NOII, 0.0, 4231, 
4461, XMLParseException, TCC, 1.0, 4231, 
4461, XMLParseException, CBO, 0.0, 4231, 
4461, XMLParseException, LOCNAMM, 85.0, 4231, 
4461, XMLParseException, AMWNAMM, 1.66666666666667, 4231, 
4461, XMLParseException, DIT, 4.0, 4231, 
4461, XMLParseException, RFC, 3.0, 4231, 
4461, XMLParseException, NOCS, 0.0, 4231, 
4461, XMLParseException, WOC, 0.75, 4231, 
4461, XMLParseException, ATFD, 0.0, 4231, 
4461, XMLParseException, AMW, 1.66666666666667, 4231, 
4461, XMLParseException, LCOM5, 1.25, 4231, 
4461, XMLParseException, NOAM, 0.0, 4231, 
4461, XMLParseException, NOPA, 1.0, 4231, 
4461, XMLParseException, NMO, 0.0, 4231, 
4461, XMLParseException, NIM, 15.0, 4231, 
4461, XMLParseException, NOC, 0.0, 4231, 
4465, XMLElement, NOMNAMM, 83.0, 4231, 
4465, XMLElement, NOM, 90.0, 4231, 
4465, XMLElement, LOC, 2829.0, 4231, 
4465, XMLElement, WMCNAMM, 242.0, 4231, 
4465, XMLElement, WMC, 252.0, 4231, 
4465, XMLElement, NOA, 18.0, 4231, 
4465, XMLElement, CFNAMM, 54.0, 4231, 
4465, XMLElement, FANOUT, 1.0, 4231, 
4465, XMLElement, NOII, 0.0, 4231, 
4465, XMLElement, TCC, 0.0424555364314401, 4231, 
4465, XMLElement, CBO, 1.0, 4231, 
4465, XMLElement, LOCNAMM, 2637.0, 4231, 
4465, XMLElement, AMWNAMM, 2.91566265060241, 4231, 
4465, XMLElement, DIT, 1.0, 4231, 
4465, XMLElement, RFC, 91.0, 4231, 
4465, XMLElement, NOCS, 0.0, 4231, 
4465, XMLElement, WOC, 0.845070422535211, 4231, 
4465, XMLElement, ATFD, 0.0, 4231, 
4465, XMLElement, AMW, 2.8, 4231, 
4465, XMLElement, LCOM5, 0.971910112359551, 4231, 
4465, XMLElement, NOAM, 7.0, 4231, 
4465, XMLElement, NOPA, 4.0, 4231, 
4465, XMLElement, NMO, 1.0, 4231, 
4465, XMLElement, NIM, 0.0, 4231, 
4465, XMLElement, NOC, 1.0, 4231, 
4556, ExampleFileFilter, NOMNAMM, 9.0, 4231, 
4556, ExampleFileFilter, NOM, 12.0, 4231, 
4556, ExampleFileFilter, LOC, 186.0, 4231, 
4556, ExampleFileFilter, WMCNAMM, 21.0, 4231, 
4556, ExampleFileFilter, WMC, 29.0, 4231, 
4556, ExampleFileFilter, NOA, 6.0, 4231, 
4556, ExampleFileFilter, CFNAMM, 0.0, 4231, 
4556, ExampleFileFilter, FANOUT, 0.0, 4231, 
4556, ExampleFileFilter, NOII, 0.0, 4231, 
4556, ExampleFileFilter, TCC, 0.428571428571429, 4231, 
4556, ExampleFileFilter, CBO, 0.0, 4231, 
4556, ExampleFileFilter, LOCNAMM, 135.0, 4231, 
4556, ExampleFileFilter, AMWNAMM, 2.33333333333333, 4231, 
4556, ExampleFileFilter, DIT, 2.0, 4231, 
4556, ExampleFileFilter, RFC, 12.0, 4231, 
4556, ExampleFileFilter, NOCS, 0.0, 4231, 
4556, ExampleFileFilter, WOC, 0.75, 4231, 
4556, ExampleFileFilter, ATFD, 0.0, 4231, 
4556, ExampleFileFilter, AMW, 2.41666666666667, 4231, 
4556, ExampleFileFilter, LCOM5, 0.924242424242424, 4231, 
4556, ExampleFileFilter, NOAM, 3.0, 4231, 
4556, ExampleFileFilter, NOPA, 0.0, 4231, 
4556, ExampleFileFilter, NMO, 0.0, 4231, 
4556, ExampleFileFilter, NIM, 2.0, 4231, 
4556, ExampleFileFilter, NOC, 0.0, 4231, 
4569, IFreeMindSplash, NOMNAMM, 3.0, 4231, 
4569, IFreeMindSplash, NOM, 4.0, 4231, 
4569, IFreeMindSplash, LOC, 12.0, 4231, 
4569, IFreeMindSplash, WMCNAMM, 3.0, 4231, 
4569, IFreeMindSplash, WMC, 4.0, 4231, 
4569, IFreeMindSplash, NOA, 0.0, 4231, 
4569, IFreeMindSplash, CFNAMM, 0.0, 4231, 
4569, IFreeMindSplash, FANOUT, 0.0, 4231, 
4569, IFreeMindSplash, NOII, 0.0, 4231, 
4569, IFreeMindSplash, TCC, 0.0, 4231, 
4569, IFreeMindSplash, CBO, 1.0, 4231, 
4569, IFreeMindSplash, LOCNAMM, 9.0, 4231, 
4569, IFreeMindSplash, AMWNAMM, 1.0, 4231, 
4569, IFreeMindSplash, RFC, 4.0, 4231, 
4569, IFreeMindSplash, NOCS, 0.0, 4231, 
4569, IFreeMindSplash, WOC, 0.0, 4231, 
4569, IFreeMindSplash, ATFD, 0.0, 4231, 
4569, IFreeMindSplash, AMW, 1.0, 4231, 
4569, IFreeMindSplash, LCOM5, 0.0, 4231, 
4569, IFreeMindSplash, NOAM, 1.0, 4231, 
4569, IFreeMindSplash, NOPA, 0.0, 4231, 
4569, IFreeMindSplash, NOC, 0.0, 4231, 
4574, FreeMindCommon, NOMNAMM, 7.0, 4231, 
4574, FreeMindCommon, NOM, 12.0, 4231, 
4574, FreeMindCommon, LOC, 320.0, 4231, 
4574, FreeMindCommon, WMCNAMM, 11.0, 4231, 
4574, FreeMindCommon, WMC, 29.0, 4231, 
4574, FreeMindCommon, NOA, 15.0, 4231, 
4574, FreeMindCommon, CFNAMM, 162.0, 4231, 
4574, FreeMindCommon, FANOUT, 4.0, 4231, 
4574, FreeMindCommon, NOII, 0.0, 4231, 
4574, FreeMindCommon, TCC, 0.0444444444444444, 4231, 
4574, FreeMindCommon, CBO, 3.0, 4231, 
4574, FreeMindCommon, LOCNAMM, 193.0, 4231, 
4574, FreeMindCommon, AMWNAMM, 1.57142857142857, 4231, 
4574, FreeMindCommon, DIT, 1.0, 4231, 
4574, FreeMindCommon, RFC, 21.0, 4231, 
4574, FreeMindCommon, NOCS, 1.0, 4231, 
4574, FreeMindCommon, WOC, 0.318181818181818, 4231, 
4574, FreeMindCommon, ATFD, 1.0, 4231, 
4574, FreeMindCommon, AMW, 2.41666666666667, 4231, 
4574, FreeMindCommon, LCOM5, 1.03636363636364, 4231, 
4574, FreeMindCommon, NOAM, 5.0, 4231, 
4574, FreeMindCommon, NOPA, 11.0, 4231, 
4574, FreeMindCommon, NMO, 0.0, 4231, 
4574, FreeMindCommon, NIM, 0.0, 4231, 
4574, FreeMindCommon, NOC, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOMNAMM, 6.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOM, 6.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, LOC, 104.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, WMCNAMM, 18.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, WMC, 18.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOA, 2.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, CFNAMM, 54.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, FANOUT, 3.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOII, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, TCC, 0.5, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, CBO, 3.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, LOCNAMM, 104.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, AMWNAMM, 3.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, DIT, 2.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, RFC, 10.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOCS, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, WOC, 1.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, ATFD, 3.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, AMW, 3.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, LCOM5, 0.7, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOAM, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOPA, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NMO, 0.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NIM, 19.0, 4231, 
4587, FreeMindCommon.FreemindResourceBundle, NOC, 0.0, 4231, 
4594, Resources, NOMNAMM, 19.0, 4231, 
4594, Resources, NOM, 20.0, 4231, 
4594, Resources, LOC, 105.0, 4231, 
4594, Resources, WMCNAMM, 21.0, 4231, 
4594, Resources, WMC, 24.0, 4231, 
4594, Resources, NOA, 4.0, 4231, 
4594, Resources, CFNAMM, 338.0, 4231, 
4594, Resources, FANOUT, 3.0, 4231, 
4594, Resources, NOII, 1.0, 4231, 
4594, Resources, TCC, 0.269005847953216, 4231, 
4594, Resources, CBO, 4.0, 4231, 
4594, Resources, LOCNAMM, 91.0, 4231, 
4594, Resources, AMWNAMM, 1.10526315789474, 4231, 
4594, Resources, DIT, 1.0, 4231, 
4594, Resources, RFC, 32.0, 4231, 
4594, Resources, NOCS, 0.0, 4231, 
4594, Resources, WOC, 0.947368421052632, 4231, 
4594, Resources, ATFD, 0.0, 4231, 
4594, Resources, AMW, 1.2, 4231, 
4594, Resources, LCOM5, 0.868421052631579, 4231, 
4594, Resources, NOAM, 1.0, 4231, 
4594, Resources, NOPA, 0.0, 4231, 
4594, Resources, NMO, 0.0, 4231, 
4594, Resources, NIM, 0.0, 4231, 
4594, Resources, NOC, 0.0, 4231, 
4615, FreeMindSplash, NOMNAMM, 2.0, 4231, 
4615, FreeMindSplash, NOM, 4.0, 4231, 
4615, FreeMindSplash, LOC, 163.0, 4231, 
4615, FreeMindSplash, WMCNAMM, 3.0, 4231, 
4615, FreeMindSplash, WMC, 5.0, 4231, 
4615, FreeMindSplash, NOA, 6.0, 4231, 
4615, FreeMindSplash, CFNAMM, 24.0, 4231, 
4615, FreeMindSplash, FANOUT, 2.0, 4231, 
4615, FreeMindSplash, NOII, 1.0, 4231, 
4615, FreeMindSplash, TCC, 0.0, 4231, 
4615, FreeMindSplash, CBO, 2.0, 4231, 
4615, FreeMindSplash, LOCNAMM, 153.0, 4231, 
4615, FreeMindSplash, AMWNAMM, 1.5, 4231, 
4615, FreeMindSplash, DIT, 6.0, 4231, 
4615, FreeMindSplash, RFC, 8.0, 4231, 
4615, FreeMindSplash, NOCS, 2.0, 4231, 
4615, FreeMindSplash, WOC, 0.5, 4231, 
4615, FreeMindSplash, ATFD, 0.0, 4231, 
4615, FreeMindSplash, AMW, 1.25, 4231, 
4615, FreeMindSplash, LCOM5, 1.22222222222222, 4231, 
4615, FreeMindSplash, NOAM, 2.0, 4231, 
4615, FreeMindSplash, NOPA, 0.0, 4231, 
4615, FreeMindSplash, NMO, 0.0, 4231, 
4615, FreeMindSplash, NIM, 534.0, 4231, 
4615, FreeMindSplash, NOC, 0.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOMNAMM, 2.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOM, 5.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, LOC, 50.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, WMCNAMM, 2.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, WMC, 5.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOA, 5.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, CFNAMM, 24.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, FANOUT, 2.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOII, 1.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, TCC, 0.1, 4231, 
4620, FreeMindSplash.FeedBackImpl, CBO, 2.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, LOCNAMM, 34.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, AMWNAMM, 1.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, DIT, 1.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, RFC, 7.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOCS, 1.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, WOC, 0.4, 4231, 
4620, FreeMindSplash.FeedBackImpl, ATFD, 3.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, AMW, 1.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, LCOM5, 0.95, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOAM, 3.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOPA, 0.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NMO, 0.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NIM, 0.0, 4231, 
4620, FreeMindSplash.FeedBackImpl, NOC, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOMNAMM, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOM, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, LOC, 11.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, WMCNAMM, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, WMC, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOA, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, CFNAMM, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, FANOUT, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOII, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, TCC, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, CBO, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, LOCNAMM, 11.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, AMWNAMM, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, DIT, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, RFC, 1.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOCS, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, ATFD, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, AMW, 2.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, LCOM5, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOAM, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NOPA, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NMO, 0.0, 4231, 
4627, freemind.main.FreeMindSplash.FeedBackImpl$1, NIM, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOMNAMM, 1.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOM, 1.0, 4231, 
4630, freemind.main.FreeMindSplash$1, LOC, 45.0, 4231, 
4630, freemind.main.FreeMindSplash$1, WMCNAMM, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, WMC, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOA, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, CFNAMM, 10.0, 4231, 
4630, freemind.main.FreeMindSplash$1, FANOUT, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOII, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, TCC, 1.0, 4231, 
4630, freemind.main.FreeMindSplash$1, CBO, 4.0, 4231, 
4630, freemind.main.FreeMindSplash$1, LOCNAMM, 45.0, 4231, 
4630, freemind.main.FreeMindSplash$1, AMWNAMM, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, DIT, 5.0, 4231, 
4630, freemind.main.FreeMindSplash$1, RFC, 4.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOCS, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, ATFD, 1.0, 4231, 
4630, freemind.main.FreeMindSplash$1, AMW, 3.0, 4231, 
4630, freemind.main.FreeMindSplash$1, LCOM5, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOAM, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NOPA, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NMO, 0.0, 4231, 
4630, freemind.main.FreeMindSplash$1, NIM, 547.0, 4231, 
4632, Base64Coding, NOMNAMM, 2.0, 4231, 
4632, Base64Coding, NOM, 2.0, 4231, 
4632, Base64Coding, LOC, 123.0, 4231, 
4632, Base64Coding, WMCNAMM, 27.0, 4231, 
4632, Base64Coding, WMC, 27.0, 4231, 
4632, Base64Coding, NOA, 1.0, 4231, 
4632, Base64Coding, CFNAMM, 4.0, 4231, 
4632, Base64Coding, FANOUT, 1.0, 4231, 
4632, Base64Coding, NOII, 0.0, 4231, 
4632, Base64Coding, TCC, 0.0, 4231, 
4632, Base64Coding, CBO, 1.0, 4231, 
4632, Base64Coding, LOCNAMM, 123.0, 4231, 
4632, Base64Coding, AMWNAMM, 13.5, 4231, 
4632, Base64Coding, DIT, 1.0, 4231, 
4632, Base64Coding, RFC, 4.0, 4231, 
4632, Base64Coding, NOCS, 0.0, 4231, 
4632, Base64Coding, WOC, 1.0, 4231, 
4632, Base64Coding, ATFD, 1.0, 4231, 
4632, Base64Coding, AMW, 13.5, 4231, 
4632, Base64Coding, LCOM5, 1.0, 4231, 
4632, Base64Coding, NOAM, 0.0, 4231, 
4632, Base64Coding, NOPA, 0.0, 4231, 
4632, Base64Coding, NMO, 0.0, 4231, 
4632, Base64Coding, NIM, 0.0, 4231, 
4632, Base64Coding, NOC, 0.0, 4231, 
4635, FreeMind, NOMNAMM, 39.0, 4231, 
4635, FreeMind, NOM, 48.0, 4231, 
4635, FreeMind, LOC, 1116.0, 4231, 
4635, FreeMind, WMCNAMM, 105.0, 4231, 
4635, FreeMind, WMC, 115.0, 4231, 
4635, FreeMind, NOA, 54.0, 4231, 
4635, FreeMind, CFNAMM, 1992.0, 4231, 
4635, FreeMind, FANOUT, 25.0, 4231, 
4635, FreeMind, NOII, 1.0, 4231, 
4635, FreeMind, TCC, 0.0540540540540541, 4231, 
4635, FreeMind, CBO, 23.0, 4231, 
4635, FreeMind, LOCNAMM, 1063.0, 4231, 
4635, FreeMind, AMWNAMM, 2.69230769230769, 4231, 
4635, FreeMind, DIT, 6.0, 4231, 
4635, FreeMind, RFC, 104.0, 4231, 
4635, FreeMind, NOCS, 8.0, 4231, 
4635, FreeMind, WOC, 0.402777777777778, 4231, 
4635, FreeMind, ATFD, 17.0, 4231, 
4635, FreeMind, AMW, 2.39583333333333, 4231, 
4635, FreeMind, LCOM5, 0.994877856579984, 4231, 
4635, FreeMind, NOAM, 9.0, 4231, 
4635, FreeMind, NOPA, 34.0, 4231, 
4635, FreeMind, NMO, 0.0, 4231, 
4635, FreeMind, NIM, 534.0, 4231, 
4635, FreeMind, NOC, 0.0, 4231, 
4684, freemind.main.FreeMind$1, NOMNAMM, 1.0, 4231, 
4684, freemind.main.FreeMind$1, NOM, 1.0, 4231, 
4684, freemind.main.FreeMind$1, LOC, 11.0, 4231, 
4684, freemind.main.FreeMind$1, WMCNAMM, 2.0, 4231, 
4684, freemind.main.FreeMind$1, WMC, 2.0, 4231, 
4684, freemind.main.FreeMind$1, NOA, 0.0, 4231, 
4684, freemind.main.FreeMind$1, CFNAMM, 8.0, 4231, 
4684, freemind.main.FreeMind$1, FANOUT, 2.0, 4231, 
4684, freemind.main.FreeMind$1, NOII, 1.0, 4231, 
4684, freemind.main.FreeMind$1, TCC, 1.0, 4231, 
4684, freemind.main.FreeMind$1, CBO, 2.0, 4231, 
4684, freemind.main.FreeMind$1, LOCNAMM, 11.0, 4231, 
4684, freemind.main.FreeMind$1, AMWNAMM, 2.0, 4231, 
4684, freemind.main.FreeMind$1, DIT, 1.0, 4231, 
4684, freemind.main.FreeMind$1, RFC, 3.0, 4231, 
4684, freemind.main.FreeMind$1, NOCS, 0.0, 4231, 
4684, freemind.main.FreeMind$1, ATFD, 2.0, 4231, 
4684, freemind.main.FreeMind$1, AMW, 2.0, 4231, 
4684, freemind.main.FreeMind$1, LCOM5, 0.0, 4231, 
4684, freemind.main.FreeMind$1, NOAM, 0.0, 4231, 
4684, freemind.main.FreeMind$1, NOPA, 0.0, 4231, 
